                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                    163,                0.73972,                0.38287,                0.80233,                0.91465,                0.88038,                0.93588,                0.70436,                0.69485,                0.36702,                0.79606,               0.001981,               0.001981,               0.001981
                    164,                0.74314,                0.38505,                0.80415,                0.91551,                0.87959,                0.93602,                0.70468,                0.69435,                0.36668,                  0.796,              0.0019315,              0.0019315,              0.0019315
                    165,                0.74213,                0.38404,                0.80382,                0.91559,                0.87931,                0.93621,                0.70468,                0.69417,                0.36689,                0.79593,               0.001882,               0.001882,               0.001882
                    166,                0.74536,                0.38616,                0.80382,                0.91547,                0.87993,                0.93636,                0.70509,                0.69375,                0.36726,                0.79587,              0.0018325,              0.0018325,              0.0018325
                    167,                0.73973,                0.38312,                0.80227,                 0.9157,                0.87967,                0.93647,                 0.7052,                0.69368,                0.36728,                0.79578,               0.001783,               0.001783,               0.001783
                    168,                0.74433,                0.38129,                0.80444,                0.91543,                0.87976,                0.93652,                0.70557,                0.69289,                 0.3673,                0.79577,              0.0017335,              0.0017335,              0.0017335
                    169,                0.73967,                0.37975,                 0.8012,                0.91526,                0.88042,                0.93662,                0.70567,                0.69261,                0.36746,                0.79566,               0.001684,               0.001684,               0.001684
                    170,                0.73767,                0.37567,                0.80235,                0.91612,                0.87962,                0.93674,                0.70608,                0.69225,                0.36731,                0.79562,              0.0016345,              0.0016345,              0.0016345
                    171,                0.73274,                0.37618,                0.80304,                0.91633,                0.88009,                0.93687,                0.70629,                 0.6917,                0.36753,                0.79555,               0.001585,               0.001585,               0.001585
                    172,                0.74618,                0.38099,                0.80143,                0.91665,                0.87997,                0.93694,                0.70649,                0.69125,                0.36749,                0.79548,              0.0015355,              0.0015355,              0.0015355
                    173,                0.73232,                0.37561,                0.80273,                0.91674,                  0.881,                0.93697,                0.70679,                 0.6908,                 0.3674,                0.79541,               0.001486,               0.001486,               0.001486
                    174,                0.72923,                0.37428,                0.80074,                0.91665,                0.88091,                  0.937,                0.70731,                0.69035,                0.36741,                0.79535,              0.0014365,              0.0014365,              0.0014365
                    175,                0.72508,                0.37188,                0.80017,                0.91619,                0.88153,                0.93746,                0.70726,                 0.6902,                0.36804,                 0.7953,               0.001387,               0.001387,               0.001387
                    176,                0.73414,                0.37335,                0.80179,                0.91628,                0.88152,                0.93746,                0.70746,                0.68991,                0.36804,                0.79525,              0.0013375,              0.0013375,              0.0013375
                    177,                0.72399,                0.36923,                0.80107,                0.91627,                0.88197,                0.93765,                0.70761,                0.68983,                0.36852,                0.79517,               0.001288,               0.001288,               0.001288
                    178,                0.72833,                0.37182,                0.80085,                0.91682,                0.88144,                0.93766,                0.70783,                0.68961,                0.36859,                 0.7951,              0.0012385,              0.0012385,              0.0012385
                    179,                0.73092,                0.37419,                0.79938,                0.91703,                 0.8817,                0.93751,                0.70794,                 0.6892,                0.36864,                0.79504,               0.001189,               0.001189,               0.001189
                    180,                  0.716,                0.36557,                0.79975,                0.91679,                0.88179,                0.93773,                0.70828,                0.68903,                 0.3687,                0.79496,              0.0011395,              0.0011395,              0.0011395
                    181,                0.72144,                0.36787,                0.79945,                0.91685,                0.88188,                0.93797,                0.70842,                 0.6888,                0.36841,                0.79489,                0.00109,                0.00109,                0.00109
                    182,                0.71754,                0.36321,                0.79982,                0.91694,                0.88188,                0.93789,                0.70848,                0.68848,                0.36882,                0.79482,              0.0010405,              0.0010405,              0.0010405
                    183,                0.71151,                0.36152,                0.80089,                0.91736,                0.88232,                0.93818,                0.70863,                  0.688,                0.36852,                0.79474,               0.000991,               0.000991,               0.000991
                    184,                0.71728,                0.36028,                0.79958,                0.91669,                0.88241,                0.93814,                 0.7091,                0.68756,                0.36877,                0.79466,              0.0009415,              0.0009415,              0.0009415
                    185,                0.71538,                0.36343,                0.79965,                0.91745,                0.88233,                0.93823,                0.70987,                0.68679,                 0.3689,                 0.7946,               0.000892,               0.000892,               0.000892
                    186,                0.71737,                0.35958,                0.79966,                0.91821,                0.88206,                0.93825,                0.70939,                0.68656,                0.36894,                0.79454,              0.0008425,              0.0008425,              0.0008425
                    187,                0.71282,                0.35975,                0.80049,                0.91824,                0.88188,                 0.9384,                0.70968,                0.68621,                0.36924,                0.79449,               0.000793,               0.000793,               0.000793
                    188,                0.70893,                0.35692,                0.80049,                0.91787,                0.88223,                0.93852,                0.71006,                0.68582,                0.36876,                 0.7944,              0.0007435,              0.0007435,              0.0007435
                    189,                0.70579,                0.35983,                0.79837,                0.91761,                0.88276,                0.93843,                0.71003,                0.68512,                0.36901,                0.79437,               0.000694,               0.000694,               0.000694
                    190,                0.70906,                0.35831,                0.79625,                 0.9181,                0.88267,                0.93867,                0.71037,                0.68489,                0.36915,                0.79427,              0.0006445,              0.0006445,              0.0006445
                    191,                0.68578,                0.33667,                0.79804,                0.91824,                0.88276,                0.93898,                0.71081,                0.68403,                  0.369,                 0.7942,               0.000595,               0.000595,               0.000595
                    192,                0.67464,                 0.3295,                0.79868,                0.91692,                  0.884,                0.93887,                0.71085,                0.68364,                0.36921,                0.79407,              0.0005455,              0.0005455,              0.0005455
                    193,                0.67709,                0.33033,                0.79714,                0.91796,                0.88336,                0.93909,                0.71133,                0.68301,                0.36938,                0.79404,               0.000496,               0.000496,               0.000496
                    194,                0.67255,                0.32645,                 0.7966,                0.91684,                0.88506,                0.93918,                0.71124,                0.68245,                0.36901,                0.79395,              0.0004465,              0.0004465,              0.0004465
                    195,                0.67022,                0.32589,                0.79654,                0.91701,                0.88511,                0.93937,                  0.712,                 0.6817,                0.36976,                0.79388,               0.000397,               0.000397,               0.000397
                    196,                0.66582,                0.32527,                0.79605,                0.92025,                 0.8817,                0.93935,                0.71232,                0.68094,                0.36921,                0.79375,              0.0003475,              0.0003475,              0.0003475
                    197,                0.66207,                0.32237,                 0.7945,                0.92055,                0.88179,                0.93968,                 0.7125,                 0.6807,                0.36936,                0.79368,               0.000298,               0.000298,               0.000298
                    198,                0.66581,                0.32299,                0.79598,                0.91815,                 0.8846,                0.93988,                0.71268,                0.67969,                0.36921,                0.79358,              0.0002485,              0.0002485,              0.0002485
                    199,                0.66796,                0.32261,                0.79511,                0.92083,                0.88239,                0.93997,                0.71321,                0.67921,                 0.3691,                0.79347,               0.000199,               0.000199,               0.000199
                    200,                0.66071,                0.31942,                0.79521,                0.92164,                0.88197,                0.93994,                0.71343,                0.67886,                0.36887,                0.79339,              0.0001495,              0.0001495,              0.0001495
