                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                    158,                 1.3726,                0.69839,                 1.6028,                0.87132,                0.73628,                0.81419,                0.55492,                 2.2512,                 1.2382,                 1.7223,               0.004819,               0.004819,               0.004819
                    159,                 1.3483,                0.68337,                 1.6003,                0.87136,                0.73554,                0.81407,                0.55517,                 2.2514,                 1.2376,                 1.7223,               0.004786,               0.004786,               0.004786
                    160,                 1.3578,                0.68868,                 1.6015,                0.87011,                0.73748,                0.81404,                0.55498,                 2.2506,                 1.2382,                  1.722,               0.004753,               0.004753,               0.004753
                    161,                 1.3564,                 0.6941,                  1.604,                0.87032,                0.73738,                0.81461,                0.55506,                 2.2502,                 1.2371,                 1.7223,                0.00472,                0.00472,                0.00472
                    162,                 1.3508,                0.68539,                  1.599,                0.87662,                0.73338,                0.81508,                0.55513,                 2.2505,                  1.236,                 1.7222,               0.004687,               0.004687,               0.004687
                    163,                 1.3592,                0.68996,                 1.6039,                0.86999,                0.73737,                0.81516,                0.55536,                 2.2494,                 1.2354,                 1.7221,               0.004654,               0.004654,               0.004654
                    164,                 1.3618,                0.69688,                 1.5992,                0.87321,                0.73546,                 0.8152,                0.55537,                 2.2496,                 1.2337,                 1.7221,               0.004621,               0.004621,               0.004621
                    165,                 1.3402,                0.68581,                 1.5968,                0.87184,                0.73748,                0.81545,                0.55526,                 2.2493,                 1.2331,                 1.7221,               0.004588,               0.004588,               0.004588
                    166,                 1.3397,                0.68529,                  1.598,                0.86502,                0.73943,                0.81517,                0.55532,                 2.2494,                 1.2342,                  1.722,               0.004555,               0.004555,               0.004555
                    167,                 1.3607,                0.69694,                 1.6014,                0.86482,                0.74024,                0.81524,                0.55549,                 2.2493,                 1.2338,                 1.7222,               0.004522,               0.004522,               0.004522
                    168,                 1.3216,                0.67693,                    1.6,                0.87453,                0.73456,                0.81542,                0.55571,                 2.2498,                 1.2343,                 1.7221,               0.004489,               0.004489,               0.004489
                    169,                 1.3344,                0.68231,                 1.5992,                0.86914,                0.73835,                0.81548,                0.55599,                 2.2494,                 1.2333,                  1.722,               0.004456,               0.004456,               0.004456
                    170,                 1.3424,                0.68666,                 1.6003,                0.87107,                0.73829,                0.81591,                0.55631,                 2.2482,                 1.2325,                 1.7219,               0.004423,               0.004423,               0.004423
                    171,                 1.3413,                0.67891,                 1.5982,                0.87534,                0.73506,                0.81589,                0.55642,                 2.2479,                 1.2317,                 1.7218,                0.00439,                0.00439,                0.00439
                    172,                 1.3303,                0.68409,                 1.5937,                0.87753,                0.73456,                 0.8157,                0.55628,                  2.247,                 1.2323,                 1.7219,               0.004357,               0.004357,               0.004357
                    173,                 1.3311,                0.67688,                 1.5992,                 0.8744,                0.73554,                0.81568,                0.55626,                 2.2467,                 1.2329,                  1.722,               0.004324,               0.004324,               0.004324
                    174,                 1.3201,                0.66938,                 1.5943,                0.87464,                0.73489,                0.81593,                0.55663,                 2.2464,                  1.233,                 1.7221,               0.004291,               0.004291,               0.004291
                    175,                 1.3211,                0.67283,                 1.5946,                0.87482,                0.73608,                0.81563,                0.55628,                 2.2465,                 1.2315,                 1.7221,               0.004258,               0.004258,               0.004258
                    176,                  1.328,                0.67234,                 1.5982,                0.87814,                0.73451,                0.81574,                 0.5565,                 2.2471,                 1.2314,                 1.7223,               0.004225,               0.004225,               0.004225
                    177,                 1.3151,                0.66926,                 1.5954,                0.87506,                0.73586,                0.81556,                0.55657,                 2.2463,                 1.2302,                 1.7222,               0.004192,               0.004192,               0.004192
                    178,                 1.3251,                0.67455,                 1.5979,                0.87423,                0.73748,                0.81605,                0.55644,                 2.2463,                 1.2312,                 1.7221,               0.004159,               0.004159,               0.004159
                    179,                 1.3281,                0.67495,                 1.5947,                0.87397,                0.73829,                0.81633,                0.55671,                 2.2468,                 1.2308,                 1.7221,               0.004126,               0.004126,               0.004126
                    180,                 1.3168,                0.66923,                 1.5969,                0.86996,                0.74186,                0.81645,                0.55695,                 2.2464,                 1.2307,                  1.722,               0.004093,               0.004093,               0.004093
                    181,                  1.311,                0.66566,                 1.5985,                0.87356,                0.73894,                0.81649,                0.55714,                 2.2459,                 1.2309,                  1.722,                0.00406,                0.00406,                0.00406
                    182,                 1.3042,                0.66188,                 1.5953,                0.87319,                 0.7391,                0.81657,                0.55693,                 2.2456,                 1.2304,                 1.7221,               0.004027,               0.004027,               0.004027
                    183,                 1.2999,                0.65723,                 1.5937,                0.87365,                0.73839,                0.81649,                0.55717,                 2.2456,                   1.23,                 1.7221,               0.003994,               0.003994,               0.003994
                    184,                 1.2946,                0.65514,                  1.594,                0.87854,                0.73489,                0.81672,                0.55734,                 2.2448,                 1.2295,                 1.7221,               0.003961,               0.003961,               0.003961
                    185,                 1.3134,                0.66853,                  1.592,                 0.8781,                0.73424,                0.81687,                0.55736,                 2.2452,                 1.2295,                 1.7221,               0.003928,               0.003928,               0.003928
                    186,                 1.2827,                0.65568,                 1.5939,                0.87796,                0.73408,                0.81731,                0.55754,                 2.2443,                 1.2298,                 1.7222,               0.003895,               0.003895,               0.003895
                    187,                 1.2878,                0.65293,                 1.5931,                0.87274,                  0.739,                0.81783,                0.55766,                 2.2445,                 1.2291,                 1.7221,               0.003862,               0.003862,               0.003862
                    188,                 1.2974,                0.66237,                 1.5936,                0.87638,                0.73716,                0.81794,                 0.5577,                 2.2447,                 1.2286,                 1.7222,               0.003829,               0.003829,               0.003829
                    189,                 1.2931,                 0.6616,                 1.5993,                0.87159,                0.73991,                0.81814,                0.55812,                 2.2439,                 1.2282,                 1.7223,               0.003796,               0.003796,               0.003796
                    190,                 1.2906,                0.65363,                 1.5949,                0.87295,                0.73991,                0.81806,                0.55826,                  2.244,                 1.2282,                 1.7222,               0.003763,               0.003763,               0.003763
                    191,                 1.2933,                0.65495,                 1.5932,                0.87793,                  0.737,                0.81855,                 0.5581,                 2.2432,                 1.2271,                 1.7222,                0.00373,                0.00373,                0.00373
                    192,                  1.296,                 0.6607,                 1.5949,                0.87741,                0.73845,                 0.8187,                0.55787,                 2.2436,                 1.2275,                 1.7223,               0.003697,               0.003697,               0.003697
                    193,                 1.2883,                0.65661,                 1.5924,                0.87317,                0.73862,                 0.8186,                0.55773,                 2.2441,                  1.228,                 1.7224,               0.003664,               0.003664,               0.003664
                    194,                 1.2871,                0.65515,                 1.5922,                0.87611,                0.73732,                0.81864,                0.55811,                 2.2437,                  1.227,                 1.7225,               0.003631,               0.003631,               0.003631
                    195,                 1.2911,                0.65725,                 1.5945,                 0.8771,                0.73748,                0.81882,                0.55795,                 2.2435,                 1.2266,                 1.7224,               0.003598,               0.003598,               0.003598
                    196,                 1.2806,                0.64776,                 1.5922,                0.87729,                0.73797,                0.81902,                0.55806,                 2.2439,                 1.2261,                 1.7225,               0.003565,               0.003565,               0.003565
                    197,                  1.272,                0.64807,                 1.5912,                0.87614,                0.73829,                0.81891,                  0.558,                 2.2438,                  1.226,                 1.7223,               0.003532,               0.003532,               0.003532
                    198,                  1.274,                0.64936,                 1.5913,                0.87415,                0.73952,                0.81879,                0.55762,                 2.2442,                 1.2263,                 1.7225,               0.003499,               0.003499,               0.003499
                    199,                 1.2645,                0.64403,                 1.5927,                0.87571,                0.73878,                0.81865,                0.55725,                 2.2438,                  1.226,                 1.7226,               0.003466,               0.003466,               0.003466
                    200,                 1.2623,                0.63725,                 1.5937,                0.87604,                0.73981,                0.81879,                 0.5573,                 2.2439,                 1.2262,                 1.7226,               0.003433,               0.003433,               0.003433
                    201,                 1.2596,                0.63954,                  1.594,                0.87628,                0.73959,                0.81883,                0.55751,                 2.2441,                 1.2258,                 1.7226,                 0.0034,                 0.0034,                 0.0034
                    202,                 1.2568,                0.63876,                 1.5917,                0.87831,                0.73926,                0.81896,                0.55747,                 2.2436,                 1.2257,                 1.7227,               0.003367,               0.003367,               0.003367
                    203,                 1.2581,                0.63832,                 1.5894,                0.87739,                0.73981,                0.81932,                0.55819,                 2.2425,                 1.2256,                 1.7229,               0.003334,               0.003334,               0.003334
                    204,                 1.2608,                0.64299,                 1.5934,                 0.8772,                0.74007,                0.81933,                0.55811,                  2.242,                 1.2266,                 1.7228,               0.003301,               0.003301,               0.003301
                    205,                 1.2641,                0.63719,                 1.5947,                0.87732,                0.73975,                0.81948,                0.55824,                 2.2423,                 1.2258,                 1.7229,               0.003268,               0.003268,               0.003268
                    206,                 1.2656,                0.64384,                 1.5925,                0.87634,                0.74072,                0.81944,                0.55813,                 2.2428,                 1.2255,                 1.7228,               0.003235,               0.003235,               0.003235
                    207,                 1.2616,                0.63699,                 1.5937,                0.87663,                 0.7404,                0.81929,                0.55811,                 2.2424,                 1.2257,                 1.7227,               0.003202,               0.003202,               0.003202
                    208,                 1.2466,                0.63325,                  1.594,                0.87776,                0.74003,                 0.8192,                 0.5582,                 2.2426,                 1.2259,                 1.7226,               0.003169,               0.003169,               0.003169
                    209,                 1.2304,                0.61661,                 1.5891,                0.87745,                0.74023,                0.81959,                0.55838,                 2.2408,                 1.2265,                 1.7226,               0.003136,               0.003136,               0.003136
                    210,                 1.2416,                0.62637,                 1.5858,                0.87463,                0.74088,                0.81969,                0.55848,                 2.2408,                 1.2255,                 1.7226,               0.003103,               0.003103,               0.003103
                    211,                 1.2247,                0.62298,                 1.5902,                 0.8779,                0.74137,                0.82009,                0.55876,                 2.2395,                 1.2253,                 1.7225,                0.00307,                0.00307,                0.00307
                    212,                 1.2341,                0.62185,                 1.5912,                0.87831,                0.74035,                0.81997,                0.55895,                 2.2399,                 1.2256,                 1.7225,               0.003037,               0.003037,               0.003037
                    213,                 1.2178,                0.61102,                 1.5868,                0.88082,                0.73943,                0.82001,                 0.5592,                 2.2386,                  1.225,                 1.7224,               0.003004,               0.003004,               0.003004
                    214,                 1.2292,                0.62013,                 1.5905,                0.87938,                0.74073,                0.82015,                0.55895,                 2.2394,                 1.2246,                 1.7223,               0.002971,               0.002971,               0.002971
                    215,                 1.2374,                0.62259,                 1.5908,                0.87991,                0.74089,                0.82056,                0.55923,                 2.2399,                 1.2245,                 1.7224,               0.002938,               0.002938,               0.002938
                    216,                 1.2388,                0.62334,                 1.5888,                0.88056,                0.73991,                0.82046,                 0.5592,                 2.2401,                 1.2246,                 1.7224,               0.002905,               0.002905,               0.002905
                    217,                 1.2185,                0.60715,                 1.5898,                0.88116,                0.74013,                0.82083,                0.55946,                 2.2396,                 1.2243,                 1.7224,               0.002872,               0.002872,               0.002872
                    218,                 1.2239,                0.62054,                 1.5864,                0.87776,                0.74121,                0.82088,                0.55984,                 2.2392,                 1.2252,                 1.7224,               0.002839,               0.002839,               0.002839
                    219,                 1.2183,                0.61225,                 1.5838,                0.87687,                 0.7432,                0.82107,                0.55979,                 2.2391,                 1.2256,                 1.7224,               0.002806,               0.002806,               0.002806
                    220,                 1.2142,                0.61576,                 1.5872,                0.87514,                0.74395,                0.82071,                0.55964,                 2.2386,                 1.2258,                 1.7223,               0.002773,               0.002773,               0.002773
                    221,                  1.212,                0.61421,                 1.5865,                0.87571,                0.74444,                0.82065,                0.55958,                 2.2389,                 1.2251,                 1.7224,                0.00274,                0.00274,                0.00274
                    222,                 1.2138,                 0.6076,                 1.5822,                0.87571,                0.74461,                0.82081,                0.55939,                 2.2388,                 1.2249,                 1.7223,               0.002707,               0.002707,               0.002707
                    223,                 1.2149,                0.60968,                 1.5884,                0.87655,                0.74477,                0.82051,                0.55942,                 2.2392,                 1.2241,                 1.7224,               0.002674,               0.002674,               0.002674
                    224,                 1.2092,                0.60529,                 1.5887,                 0.8763,                0.74502,                0.82052,                0.55924,                 2.2391,                 1.2239,                 1.7222,               0.002641,               0.002641,               0.002641
                    225,                 1.2118,                0.60618,                 1.5834,                 0.8767,                0.74433,                0.82034,                0.55943,                 2.2393,                 1.2235,                 1.7223,               0.002608,               0.002608,               0.002608
                    226,                 1.1925,                0.59842,                 1.5825,                0.87596,                0.74502,                0.82071,                0.55962,                 2.2397,                  1.224,                 1.7223,               0.002575,               0.002575,               0.002575
                    227,                 1.2039,                0.60326,                 1.5872,                 0.8752,                0.74526,                 0.8206,                0.55933,                  2.241,                 1.2249,                 1.7223,               0.002542,               0.002542,               0.002542
                    228,                 1.1927,                0.59841,                 1.5843,                0.87584,                 0.7451,                0.82034,                0.55955,                 2.2407,                 1.2247,                 1.7222,               0.002509,               0.002509,               0.002509
                    229,                 1.1977,                0.61116,                  1.586,                0.87677,                0.74429,                0.82033,                0.55928,                 2.2411,                 1.2246,                 1.7222,               0.002476,               0.002476,               0.002476
                    230,                 1.2019,                0.60383,                 1.5842,                0.87436,                0.74591,                0.82024,                0.55964,                 2.2415,                 1.2246,                 1.7224,               0.002443,               0.002443,               0.002443
                    231,                 1.1936,                0.60174,                 1.5845,                0.87431,                0.74558,                0.82033,                0.55941,                 2.2407,                 1.2239,                 1.7224,                0.00241,                0.00241,                0.00241
                    232,                 1.1816,                0.59116,                 1.5874,                0.87631,                0.74512,                0.82025,                0.55961,                 2.2407,                 1.2242,                 1.7224,               0.002377,               0.002377,               0.002377
                    233,                 1.1748,                0.59224,                 1.5804,                0.87558,                0.74477,                0.82051,                0.55978,                 2.2409,                 1.2241,                 1.7225,               0.002344,               0.002344,               0.002344
                    234,                 1.1864,                0.58984,                 1.5812,                0.87453,                0.74655,                0.82098,                 0.5601,                 2.2418,                 1.2239,                 1.7226,               0.002311,               0.002311,               0.002311
                    235,                 1.1756,                0.58404,                 1.5828,                0.87514,                0.74624,                0.82108,                 0.5602,                 2.2416,                 1.2234,                 1.7225,               0.002278,               0.002278,               0.002278
                    236,                  1.168,                0.58741,                 1.5814,                  0.874,                0.74737,                0.82157,                0.56046,                 2.2419,                 1.2231,                 1.7225,               0.002245,               0.002245,               0.002245
                    237,                 1.1803,                0.58829,                 1.5857,                0.87576,                0.74639,                0.82177,                0.56064,                 2.2412,                 1.2224,                 1.7224,               0.002212,               0.002212,               0.002212
                    238,                 1.1669,                0.58763,                 1.5823,                0.87382,                0.74739,                0.82162,                0.56067,                 2.2417,                 1.2229,                 1.7225,               0.002179,               0.002179,               0.002179
                    239,                 1.1597,                0.58141,                 1.5786,                0.87531,                0.74688,                0.82193,                0.56031,                 2.2417,                 1.2231,                 1.7225,               0.002146,               0.002146,               0.002146
                    240,                 1.1514,                0.58153,                 1.5819,                0.87636,                0.74753,                0.82185,                 0.5602,                 2.2421,                  1.222,                 1.7225,               0.002113,               0.002113,               0.002113
                    241,                 1.1475,                0.57509,                 1.5789,                0.87343,                0.74866,                0.82152,                 0.5601,                 2.2421,                 1.2208,                 1.7225,                0.00208,                0.00208,                0.00208
                    242,                 1.1489,                  0.581,                 1.5814,                0.87425,                0.74834,                0.82156,                   0.56,                 2.2428,                 1.2208,                 1.7227,               0.002047,               0.002047,               0.002047
                    243,                   1.15,                0.57479,                 1.5781,                0.87334,                0.74834,                0.82119,                0.55958,                  2.243,                 1.2204,                 1.7227,               0.002014,               0.002014,               0.002014
                    244,                  1.165,                0.58538,                 1.5794,                0.87447,                0.74841,                0.82121,                0.55922,                 2.2443,                 1.2194,                 1.7227,               0.001981,               0.001981,               0.001981
                    245,                 1.1539,                0.57349,                 1.5831,                0.87483,                0.74899,                0.82145,                0.55916,                 2.2445,                 1.2197,                 1.7226,               0.001948,               0.001948,               0.001948
                    246,                 1.1476,                0.57216,                 1.5813,                0.87601,                0.74818,                0.82159,                0.55949,                  2.244,                 1.2195,                 1.7227,               0.001915,               0.001915,               0.001915
                    247,                 1.1429,                0.57228,                 1.5817,                0.87282,                0.74915,                 0.8217,                0.55918,                 2.2442,                  1.219,                 1.7228,               0.001882,               0.001882,               0.001882
                    248,                 1.1438,                0.57695,                 1.5842,                0.87097,                0.74964,                0.82159,                0.55883,                 2.2453,                 1.2191,                 1.7229,               0.001849,               0.001849,               0.001849
                    249,                 1.1376,                0.56845,                 1.5791,                0.87312,                0.74828,                 0.8217,                0.55896,                 2.2449,                 1.2194,                 1.7228,               0.001816,               0.001816,               0.001816
                    250,                 1.1437,                0.57008,                 1.5823,                0.87169,                0.74915,                0.82169,                0.55895,                 2.2446,                 1.2192,                 1.7229,               0.001783,               0.001783,               0.001783
                    251,                 1.1411,                0.57331,                 1.5815,                0.87434,                0.74754,                0.82155,                0.55907,                 2.2443,                 1.2193,                  1.723,                0.00175,                0.00175,                0.00175
                    252,                 1.1318,                0.56354,                 1.5785,                0.87275,                 0.7491,                0.82118,                0.55851,                 2.2452,                 1.2202,                 1.7231,               0.001717,               0.001717,               0.001717
                    253,                 1.1317,                0.55901,                 1.5808,                0.87452,                0.74763,                 0.8214,                0.55929,                 2.2434,                 1.2191,                  1.723,               0.001684,               0.001684,               0.001684
                    254,                 1.1319,                0.56159,                 1.5781,                0.87071,                 0.7508,                0.82166,                0.55911,                 2.2436,                 1.2196,                 1.7231,               0.001651,               0.001651,               0.001651
                    255,                 1.1247,                0.56209,                 1.5779,                0.87459,                0.74753,                0.82171,                0.55923,                 2.2437,                 1.2199,                  1.723,               0.001618,               0.001618,               0.001618
                    256,                 1.1156,                0.56223,                 1.5767,                0.87354,                0.74769,                 0.8218,                0.55886,                 2.2431,                 1.2193,                  1.723,               0.001585,               0.001585,               0.001585
                    257,                 1.1035,                0.54778,                 1.5792,                0.87334,                0.74785,                0.82164,                0.55894,                 2.2431,                 1.2185,                 1.7231,               0.001552,               0.001552,               0.001552
                    258,                  1.105,                0.54856,                 1.5777,                 0.8733,                 0.7485,                0.82181,                0.55906,                 2.2423,                 1.2185,                 1.7231,               0.001519,               0.001519,               0.001519
                    259,                 1.1181,                  0.559,                 1.5779,                0.87411,                0.74822,                0.82185,                0.55913,                  2.242,                 1.2185,                 1.7231,               0.001486,               0.001486,               0.001486
                    260,                 1.1072,                0.55189,                 1.5771,                0.87431,                 0.7472,                0.82173,                0.55973,                 2.2411,                 1.2193,                  1.723,               0.001453,               0.001453,               0.001453
                    261,                 1.1099,                0.55239,                 1.5781,                0.87425,                0.74656,                0.82162,                0.56012,                 2.2402,                  1.219,                  1.723,                0.00142,                0.00142,                0.00142
                    262,                 1.0877,                0.54136,                 1.5769,                0.87183,                0.74955,                0.82182,                0.55996,                 2.2394,                  1.219,                  1.723,               0.001387,               0.001387,               0.001387
                    263,                 1.1002,                0.54902,                 1.5755,                0.87141,                 0.7489,                0.82198,                0.56014,                  2.239,                 1.2189,                  1.723,               0.001354,               0.001354,               0.001354
                    264,                 1.0882,                0.54561,                 1.5743,                0.87067,                 0.7495,                0.82165,                0.56001,                 2.2394,                 1.2203,                  1.723,               0.001321,               0.001321,               0.001321
                    265,                 1.0957,                0.54621,                 1.5733,                 0.8706,                0.75007,                0.82158,                0.56023,                 2.2385,                 1.2199,                 1.7229,               0.001288,               0.001288,               0.001288
                    266,                 1.0837,                0.53941,                 1.5754,                0.87077,                0.74904,                0.82211,                0.56031,                 2.2378,                   1.22,                 1.7229,               0.001255,               0.001255,               0.001255
                    267,                 1.0861,                0.53901,                 1.5732,                0.87098,                0.74947,                0.82195,                 0.5602,                 2.2371,                 1.2208,                 1.7229,               0.001222,               0.001222,               0.001222
                    268,                 1.0732,                0.52794,                 1.5729,                0.87063,                0.74922,                0.82205,                0.56022,                 2.2374,                 1.2205,                 1.7228,               0.001189,               0.001189,               0.001189
                    269,                 1.0752,                0.53795,                 1.5758,                0.87145,                0.74813,                0.82196,                0.56027,                 2.2362,                 1.2217,                 1.7229,               0.001156,               0.001156,               0.001156
                    270,                 1.0785,                0.53224,                 1.5737,                0.87345,                0.74715,                0.82195,                0.56019,                 2.2369,                 1.2216,                 1.7228,               0.001123,               0.001123,               0.001123
                    271,                 1.0721,                0.53723,                 1.5753,                0.87471,                0.74801,                 0.8221,                 0.5607,                 2.2354,                 1.2215,                 1.7228,                0.00109,                0.00109,                0.00109
                    272,                 1.0517,                0.52971,                 1.5698,                0.87383,                0.74801,                0.82205,                0.56076,                 2.2349,                 1.2217,                 1.7227,               0.001057,               0.001057,               0.001057
                    273,                 1.0598,                0.52588,                 1.5751,                0.87431,                0.74769,                0.82199,                 0.5606,                 2.2351,                 1.2223,                 1.7228,               0.001024,               0.001024,               0.001024
                    274,                 1.0599,                0.52575,                 1.5748,                0.87316,                0.74852,                0.82203,                0.56069,                 2.2346,                 1.2224,                 1.7228,               0.000991,               0.000991,               0.000991
                    275,                 1.0592,                 0.5253,                 1.5732,                0.87298,                 0.7485,                0.82212,                0.56087,                 2.2337,                 1.2221,                 1.7227,               0.000958,               0.000958,               0.000958
                    276,                 1.0586,                0.52256,                 1.5711,                0.87444,                0.74769,                0.82209,                0.56108,                 2.2333,                 1.2225,                 1.7226,               0.000925,               0.000925,               0.000925
                    277,                 1.0654,                0.52444,                 1.5748,                0.87449,                0.74801,                0.82195,                0.56125,                 2.2326,                  1.223,                 1.7227,               0.000892,               0.000892,               0.000892
                    278,                 1.0453,                0.51405,                 1.5703,                0.87603,                0.74772,                0.82215,                0.56144,                 2.2328,                 1.2236,                 1.7228,               0.000859,               0.000859,               0.000859
                    279,                 1.0459,                0.51733,                 1.5693,                0.87446,                0.74801,                0.82216,                0.56192,                 2.2317,                 1.2236,                 1.7227,               0.000826,               0.000826,               0.000826
                    280,                 1.0413,                0.51822,                 1.5675,                0.87553,                0.74834,                0.82233,                0.56202,                 2.2312,                  1.224,                 1.7227,               0.000793,               0.000793,               0.000793
                    281,                 1.0486,                0.51941,                 1.5757,                0.87577,                0.74826,                0.82248,                0.56245,                 2.2303,                 1.2237,                 1.7227,                0.00076,                0.00076,                0.00076
                    282,                  1.039,                0.51888,                 1.5727,                0.87516,                0.74801,                0.82238,                0.56261,                 2.2293,                 1.2243,                 1.7226,               0.000727,               0.000727,               0.000727
                    283,                 1.0398,                0.51636,                 1.5683,                0.87621,                0.74818,                0.82218,                0.56239,                 2.2296,                 1.2243,                 1.7225,               0.000694,               0.000694,               0.000694
                    284,                 1.0319,                0.50907,                 1.5715,                0.87499,                0.74861,                0.82242,                0.56244,                 2.2281,                 1.2248,                 1.7225,               0.000661,               0.000661,               0.000661
                    285,                 1.0081,                0.49795,                  1.566,                0.87561,                0.74737,                0.82193,                0.56242,                 2.2285,                 1.2252,                 1.7225,               0.000628,               0.000628,               0.000628
                    286,                 1.0101,                0.49774,                 1.5684,                0.87588,                0.74753,                0.82205,                0.56233,                 2.2277,                  1.225,                 1.7225,               0.000595,               0.000595,               0.000595
                    287,                  1.012,                0.49997,                 1.5683,                0.87613,                0.74785,                 0.8222,                0.56263,                 2.2289,                 1.2255,                 1.7226,               0.000562,               0.000562,               0.000562
                    288,                 1.0146,                0.50485,                 1.5663,                0.87661,                0.74753,                0.82175,                0.56238,                 2.2283,                 1.2255,                 1.7225,               0.000529,               0.000529,               0.000529
                    289,                   1.02,                0.50404,                 1.5673,                  0.877,                0.74758,                0.82181,                0.56222,                 2.2278,                 1.2255,                 1.7225,               0.000496,               0.000496,               0.000496
                    290,                 1.0174,                0.50643,                 1.5681,                0.87669,                0.74737,                0.82199,                0.56227,                  2.228,                 1.2249,                 1.7224,               0.000463,               0.000463,               0.000463
                    291,                  2.005,                 1.0496,                 1.6384,                0.87433,                0.74818,                0.82187,                0.56223,                 2.2279,                 1.2255,                 1.7224,                0.00043,                0.00043,                0.00043
                    292,                 1.9338,                 0.9903,                 1.6268,                0.87572,                0.74793,                0.82197,                 0.5624,                 2.2265,                 1.2253,                 1.7223,               0.000397,               0.000397,               0.000397
                    293,                 1.9218,                 0.9828,                 1.6221,                0.87703,                0.74777,                0.82248,                0.56266,                 2.2261,                 1.2248,                 1.7223,               0.000364,               0.000364,               0.000364
                    294,                  1.919,                0.98014,                 1.6249,                0.87656,                0.74909,                0.82248,                0.56275,                 2.2258,                 1.2233,                 1.7221,               0.000331,               0.000331,               0.000331
                    295,                 1.8966,                 0.9626,                 1.6161,                0.87775,                0.74866,                0.82266,                0.56272,                 2.2248,                 1.2234,                  1.722,               0.000298,               0.000298,               0.000298
                    296,                 1.8943,                0.95529,                 1.6178,                0.87496,                0.74951,                0.82257,                0.56252,                 2.2256,                 1.2235,                 1.7219,               0.000265,               0.000265,               0.000265
                    297,                 1.8853,                0.95543,                  1.622,                0.87603,                0.74947,                0.82255,                0.56276,                 2.2245,                 1.2231,                 1.7218,               0.000232,               0.000232,               0.000232
                    298,                 1.8705,                0.93656,                 1.6179,                0.87567,                0.74982,                0.82242,                  0.563,                 2.2236,                 1.2218,                 1.7216,               0.000199,               0.000199,               0.000199
                    299,                 1.8686,                 0.9398,                 1.6179,                0.87486,                0.74996,                0.82247,                0.56323,                 2.2228,                 1.2215,                 1.7216,               0.000166,               0.000166,               0.000166
                    300,                 1.8543,                0.91809,                 1.6167,                0.87529,                 0.7498,                0.82263,                0.56308,                 2.2219,                 1.2216,                 1.7215,               0.000133,               0.000133,               0.000133
