                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                    165,                0.87903,                0.48836,                0.82175,                 0.8904,                0.80279,                0.86768,                0.60615,                0.87883,                 0.4766,                0.84116,               0.004621,               0.004621,               0.004621
                    166,                0.87412,                0.48054,                0.82316,                0.89066,                 0.8023,                0.86764,                0.60583,                0.87899,                0.47718,                0.84114,               0.004588,               0.004588,               0.004588
                    167,                0.87113,                0.47836,                0.82289,                0.88952,                0.80371,                0.86764,                0.60556,                0.87895,                0.47755,                 0.8412,               0.004555,               0.004555,               0.004555
                    168,                0.86301,                0.47746,                0.82462,                0.88764,                0.80538,                0.86775,                0.60552,                0.87895,                0.47767,                0.84125,               0.004522,               0.004522,               0.004522
                    169,                0.87193,                0.48325,                0.82083,                0.88832,                 0.8057,                0.86794,                0.60609,                0.87853,                0.47816,                0.84123,               0.004489,               0.004489,               0.004489
                    170,                0.86258,                0.47689,                0.82141,                0.88816,                0.80556,                 0.8679,                0.60585,                 0.8789,                 0.4784,                0.84122,               0.004456,               0.004456,               0.004456
                    171,                0.86089,                 0.4719,                0.82056,                0.88824,                0.80491,                0.86781,                0.60611,                0.87892,                0.47947,                0.84129,               0.004423,               0.004423,               0.004423
                    172,                0.85997,                0.47776,                0.82085,                0.88669,                0.80651,                0.86782,                 0.6062,                0.87884,                0.47958,                 0.8412,                0.00439,                0.00439,                0.00439
                    173,                0.85866,                0.47718,                0.82201,                0.88717,                0.80651,                 0.8678,                0.60616,                0.87899,                 0.4799,                0.84125,               0.004357,               0.004357,               0.004357
                    174,                 0.8696,                0.47865,                0.82051,                0.88753,                0.80635,                0.86791,                  0.606,                0.87875,                0.48068,                0.84122,               0.004324,               0.004324,               0.004324
                    175,                0.85832,                0.47382,                0.82011,                0.88769,                0.80651,                0.86808,                0.60625,                0.87876,                0.48147,                0.84118,               0.004291,               0.004291,               0.004291
                    176,                0.86449,                0.47598,                0.82041,                0.88798,                0.80668,                0.86826,                0.60617,                0.87871,                 0.4826,                0.84123,               0.004258,               0.004258,               0.004258
                    177,                0.85554,                0.47166,                0.81994,                0.88838,                0.80612,                0.86802,                0.60626,                 0.8785,                0.48264,                0.84115,               0.004225,               0.004225,               0.004225
                    178,                0.86227,                0.47265,                0.82263,                0.88766,                0.80668,                0.86837,                0.60629,                 0.8781,                0.48285,                0.84111,               0.004192,               0.004192,               0.004192
                    179,                0.85437,                0.46981,                0.81825,                0.88724,                0.80749,                0.86848,                0.60663,                0.87842,                0.48331,                 0.8411,               0.004159,               0.004159,               0.004159
                    180,                0.84764,                0.46396,                0.81998,                0.88715,                0.80768,                0.86854,                0.60605,                0.87822,                0.48431,                0.84106,               0.004126,               0.004126,               0.004126
                    181,                0.85384,                 0.4724,                 0.8181,                0.88685,                0.80778,                0.86859,                0.60657,                0.87821,                0.48469,                0.84107,               0.004093,               0.004093,               0.004093
                    182,                0.86358,                 0.4736,                0.82014,                0.88685,                0.80778,                0.86832,                 0.6063,                 0.8782,                0.48489,                 0.8411,                0.00406,                0.00406,                0.00406
                    183,                0.85629,                 0.4662,                0.82059,                0.88557,                0.80891,                0.86845,                0.60653,                0.87819,                 0.4855,                 0.8411,               0.004027,               0.004027,               0.004027
                    184,                0.84324,                 0.4678,                0.81956,                0.88468,                0.80932,                0.86855,                0.60634,                0.87805,                0.48583,                0.84108,               0.003994,               0.003994,               0.003994
                    185,                0.85307,                 0.4715,                0.81999,                0.88529,                0.80916,                0.86866,                0.60607,                0.87843,                0.48658,                0.84106,               0.003961,               0.003961,               0.003961
                    186,                0.84707,                0.46334,                 0.8195,                0.88706,                0.80696,                0.86854,                0.60612,                0.87857,                0.48769,                0.84104,               0.003928,               0.003928,               0.003928
                    187,                0.85315,                0.46216,                0.81989,                 0.8874,                0.80619,                0.86854,                0.60667,                0.87833,                0.48853,                0.84105,               0.003895,               0.003895,               0.003895
                    188,                0.85908,                0.46898,                0.81964,                0.88761,                  0.807,                0.86884,                0.60692,                 0.8783,                0.48849,                0.84104,               0.003862,               0.003862,               0.003862
                    189,                0.84588,                0.46269,                0.81757,                0.88805,                  0.807,                0.86895,                0.60679,                0.87832,                0.48867,                  0.841,               0.003829,               0.003829,               0.003829
                    190,                0.84762,                0.46222,                0.81967,                0.88684,                0.80768,                0.86878,                0.60685,                0.87828,                0.48987,                0.84101,               0.003796,               0.003796,               0.003796
                    191,                0.85083,                0.46483,                0.81766,                0.88669,                0.80813,                 0.8686,                0.60664,                0.87878,                0.49025,                0.84102,               0.003763,               0.003763,               0.003763
                    192,                 0.8551,                0.46447,                0.82103,                0.88778,                0.80846,                0.86897,                0.60696,                0.87863,                0.49071,                0.84099,                0.00373,                0.00373,                0.00373
                    193,                0.84039,                0.45499,                0.81888,                0.88787,                0.80838,                0.86885,                 0.6068,                 0.8789,                0.49115,                0.84106,               0.003697,               0.003697,               0.003697
                    194,                0.84584,                 0.4654,                0.81841,                0.88776,                0.80846,                0.86882,                0.60696,                0.87895,                0.49139,                0.84107,               0.003664,               0.003664,               0.003664
                    195,                0.83687,                 0.4604,                0.81936,                0.88746,                0.80889,                0.86895,                0.60673,                0.87891,                0.49206,                0.84101,               0.003631,               0.003631,               0.003631
                    196,                0.84091,                 0.4579,                0.81913,                0.88697,                0.80862,                0.86882,                0.60686,                0.87878,                0.49232,                0.84105,               0.003598,               0.003598,               0.003598
                    197,                0.84151,                0.45874,                0.81909,                0.88726,                0.80856,                0.86899,                0.60684,                0.87928,                0.49314,                0.84107,               0.003565,               0.003565,               0.003565
                    198,                 0.8354,                0.45725,                0.81782,                0.88683,                0.80878,                0.86918,                0.60686,                0.87922,                0.49351,                0.84108,               0.003532,               0.003532,               0.003532
                    199,                0.84249,                0.45797,                0.81895,                0.88759,                0.80862,                0.86893,                0.60644,                0.87971,                 0.4941,                0.84116,               0.003499,               0.003499,               0.003499
                    200,                0.84599,                0.45931,                0.81683,                0.88701,                0.80846,                0.86902,                0.60682,                0.87986,                0.49442,                0.84119,               0.003466,               0.003466,               0.003466
                    201,                0.83948,                0.45809,                  0.818,                 0.8873,                0.80846,                0.86891,                 0.6067,                0.87982,                0.49515,                 0.8412,               0.003433,               0.003433,               0.003433
                    202,                0.83771,                0.45884,                0.81784,                0.88672,                0.80862,                 0.8692,                0.60691,                0.88052,                0.49573,                0.84128,                 0.0034,                 0.0034,                 0.0034
                    203,                0.83306,                 0.4526,                0.81778,                0.88772,                0.80843,                0.86954,                0.60707,                0.88043,                0.49566,                0.84129,               0.003367,               0.003367,               0.003367
                    204,                0.82687,                0.45294,                0.81532,                0.88882,                0.80797,                0.86969,                0.60721,                0.88063,                0.49633,                0.84131,               0.003334,               0.003334,               0.003334
                    205,                0.83922,                0.45204,                0.81621,                0.88917,                0.80797,                0.86977,                0.60722,                0.88047,                0.49677,                0.84124,               0.003301,               0.003301,               0.003301
                    206,                0.82774,                0.44968,                0.81672,                0.88931,                0.80781,                0.86953,                0.60736,                0.88088,                0.49723,                0.84129,               0.003268,               0.003268,               0.003268
                    207,                0.83231,                0.45538,                0.81547,                0.88959,                0.80781,                0.86958,                0.60703,                 0.8807,                0.49748,                0.84128,               0.003235,               0.003235,               0.003235
                    208,                0.82791,                0.45307,                0.81662,                0.88905,                0.80813,                0.86955,                0.60689,                0.88107,                0.49802,                 0.8413,               0.003202,               0.003202,               0.003202
                    209,                 0.8273,                0.44869,                0.81614,                0.88953,                0.80813,                0.86973,                0.60695,                0.88157,                0.49842,                0.84139,               0.003169,               0.003169,               0.003169
                    210,                0.83655,                0.45757,                0.81861,                0.88987,                0.80813,                0.86976,                0.60751,                0.88171,                0.49857,                0.84143,               0.003136,               0.003136,               0.003136
                    211,                0.82788,                0.44604,                0.81657,                0.89007,                0.80824,                0.87014,                0.60737,                0.88167,                0.49867,                0.84145,               0.003103,               0.003103,               0.003103
                    212,                0.81607,                0.44636,                0.81329,                0.88929,                0.80862,                0.87016,                0.60759,                0.88187,                0.49905,                0.84147,                0.00307,                0.00307,                0.00307
                    213,                 0.8188,                0.44378,                0.81452,                0.88837,                0.80857,                0.86963,                0.60755,                0.88194,                0.49957,                0.84149,               0.003037,               0.003037,               0.003037
                    214,                0.82038,                 0.4439,                0.81443,                0.88925,                0.80799,                0.86945,                0.60787,                 0.8817,                0.49948,                0.84149,               0.003004,               0.003004,               0.003004
                    215,                0.83137,                 0.4453,                0.81401,                0.88995,                0.80749,                0.86929,                0.60752,                0.88183,                0.49989,                0.84153,               0.002971,               0.002971,               0.002971
                    216,                 0.8263,                0.45258,                0.81633,                0.88991,                0.80716,                0.86948,                 0.6079,                0.88204,                0.50008,                0.84154,               0.002938,               0.002938,               0.002938
                    217,                0.82356,                0.44503,                0.81889,                0.89025,                0.80749,                0.86973,                0.60793,                0.88192,                0.50041,                 0.8415,               0.002905,               0.002905,               0.002905
                    218,                0.81118,                0.43874,                0.81455,                0.88866,                0.80765,                0.87013,                0.60844,                0.88152,                0.50029,                0.84144,               0.002872,               0.002872,               0.002872
                    219,                0.82607,                0.44369,                0.81534,                 0.8891,                0.80807,                0.86997,                0.60844,                0.88176,                  0.501,                0.84142,               0.002839,               0.002839,               0.002839
                    220,                0.81913,                0.44178,                0.81687,                0.88945,                0.80765,                0.86989,                0.60852,                0.88181,                0.50143,                 0.8414,               0.002806,               0.002806,               0.002806
                    221,                0.81411,                0.43723,                0.81306,                0.88879,                0.80816,                0.87019,                0.60857,                0.88165,                0.50178,                0.84144,               0.002773,               0.002773,               0.002773
                    222,                0.81208,                0.44145,                 0.8131,                0.89006,                0.80765,                0.87037,                0.60884,                0.88188,                0.50201,                0.84143,                0.00274,                0.00274,                0.00274
                    223,                0.81289,                0.43469,                0.81342,                0.89089,                0.80635,                0.87013,                 0.6085,                0.88222,                0.50281,                0.84147,               0.002707,               0.002707,               0.002707
                    224,                0.81554,                0.43964,                0.81331,                0.89132,                0.80619,                0.87036,                0.60867,                0.88244,                0.50295,                0.84152,               0.002674,               0.002674,               0.002674
                    225,                0.80707,                0.43582,                0.81311,                0.89196,                0.80619,                0.87004,                0.60918,                0.88237,                0.50346,                 0.8415,               0.002641,               0.002641,               0.002641
                    226,                0.81092,                0.43522,                0.81336,                0.89205,                0.80617,                 0.8702,                0.60877,                0.88233,                0.50323,                0.84151,               0.002608,               0.002608,               0.002608
                    227,                0.81011,                0.43409,                0.81273,                0.89219,                0.80587,                0.87025,                0.60841,                0.88241,                0.50346,                0.84154,               0.002575,               0.002575,               0.002575
                    228,                0.80688,                0.43332,                0.81137,                0.89188,                0.80635,                0.87052,                0.60853,                0.88265,                0.50388,                 0.8415,               0.002542,               0.002542,               0.002542
                    229,                0.79844,                0.43099,                 0.8106,                  0.892,                0.80603,                0.87037,                 0.6088,                0.88263,                0.50441,                0.84146,               0.002509,               0.002509,               0.002509
                    230,                0.80488,                0.43425,                0.81116,                0.89149,                  0.807,                0.87048,                 0.6089,                0.88322,                0.50461,                0.84152,               0.002476,               0.002476,               0.002476
                    231,                0.80907,                0.43554,                0.81166,                0.89153,                0.80713,                0.87044,                0.60878,                0.88332,                0.50487,                0.84146,               0.002443,               0.002443,               0.002443
                    232,                0.80415,                0.42909,                0.81329,                0.89181,                0.80677,                0.87029,                0.60891,                0.88335,                0.50506,                 0.8415,                0.00241,                0.00241,                0.00241
                    233,                0.79084,                0.42509,                0.80956,                0.89106,                0.80723,                0.87046,                0.60885,                0.88381,                0.50612,                0.84154,               0.002377,               0.002377,               0.002377
                    234,                0.79712,                0.43039,                0.81288,                0.89188,                0.80603,                0.87023,                0.60883,                0.88357,                0.50582,                0.84151,               0.002344,               0.002344,               0.002344
                    235,                0.79514,                0.43149,                0.81147,                0.89138,                0.80723,                0.86987,                 0.6089,                0.88374,                0.50634,                 0.8415,               0.002311,               0.002311,               0.002311
                    236,                0.79725,                0.42614,                0.81015,                0.89289,                0.80587,                0.86996,                0.60885,                0.88379,                0.50579,                0.84149,               0.002278,               0.002278,               0.002278
                    237,                0.79983,                0.42991,                0.81144,                0.89299,                0.80619,                0.87013,                0.60893,                 0.8837,                0.50601,                 0.8415,               0.002245,               0.002245,               0.002245
                    238,                0.80193,                0.43037,                0.81315,                0.89307,                 0.8066,                0.87011,                0.60869,                0.88384,                0.50644,                0.84147,               0.002212,               0.002212,               0.002212
                    239,                0.79484,                0.42109,                0.81185,                0.89275,                0.80651,                 0.8701,                0.60916,                0.88396,                0.50646,                0.84146,               0.002179,               0.002179,               0.002179
                    240,                  0.801,                0.42673,                0.81122,                0.89321,                0.80635,                0.87005,                0.60906,                0.88385,                0.50668,                0.84144,               0.002146,               0.002146,               0.002146
                    241,                0.78685,                0.41752,                0.81136,                0.89286,                0.80668,                0.87016,                0.60929,                0.88406,                0.50722,                0.84142,               0.002113,               0.002113,               0.002113
                    242,                0.79337,                0.42556,                0.81119,                0.89256,                0.80641,                0.86995,                0.60963,                0.88414,                0.50734,                0.84145,                0.00208,                0.00208,                0.00208
                    243,                0.79564,                0.42471,                0.81207,                0.89307,                0.80668,                0.87004,                0.60951,                0.88443,                0.50754,                0.84144,               0.002047,               0.002047,               0.002047
                    244,                0.78443,                0.41625,                0.81137,                0.89294,                0.80691,                 0.8699,                0.60949,                0.88424,                 0.5076,                0.84144,               0.002014,               0.002014,               0.002014
                    245,                0.77382,                0.41496,                0.81107,                0.89373,                0.80675,                0.87045,                0.60974,                0.88445,                0.50829,                0.84144,               0.001981,               0.001981,               0.001981
                    246,                0.78759,                0.42014,                0.81005,                0.89409,                0.80635,                0.87032,                0.61039,                0.88433,                0.50837,                0.84138,               0.001948,               0.001948,               0.001948
                    247,                0.79057,                0.41947,                0.81098,                0.89354,                0.80655,                0.87029,                 0.6105,                0.88414,                0.50838,                0.84138,               0.001915,               0.001915,               0.001915
                    248,                0.77417,                 0.4108,                0.80843,                0.89328,                 0.8071,                0.87072,                0.61083,                0.88428,                0.50841,                0.84134,               0.001882,               0.001882,               0.001882
                    249,                0.78439,                0.41469,                0.81025,                0.89384,                0.80765,                0.87084,                0.61111,                0.88458,                 0.5087,                0.84143,               0.001849,               0.001849,               0.001849
                    250,                0.76856,                 0.4091,                0.80746,                0.89408,                0.80843,                0.87091,                0.61094,                0.88468,                0.50925,                0.84149,               0.001816,               0.001816,               0.001816
                    251,                0.77226,                0.41247,                0.80753,                0.89419,                0.80794,                0.87115,                 0.6109,                 0.8845,                0.50958,                0.84151,               0.001783,               0.001783,               0.001783
                    252,                0.77068,                0.40888,                0.81211,                0.89457,                0.80711,                0.87113,                0.61088,                0.88452,                0.50971,                0.84142,                0.00175,                0.00175,                0.00175
                    253,                 0.7751,                0.41335,                0.80894,                0.89498,                0.80648,                0.87097,                0.61101,                0.88484,                0.51057,                0.84145,               0.001717,               0.001717,               0.001717
                    254,                0.77149,                0.40587,                0.80781,                 0.8947,                0.80813,                0.87097,                0.61123,                0.88475,                0.51103,                0.84151,               0.001684,               0.001684,               0.001684
                    255,                0.77113,                0.40712,                0.80765,                0.89485,                  0.807,                0.87079,                0.61123,                0.88521,                0.51141,                0.84154,               0.001651,               0.001651,               0.001651
                    256,                0.77172,                0.40718,                0.80904,                0.89491,                0.80716,                 0.8708,                0.61163,                0.88514,                0.51084,                0.84151,               0.001618,               0.001618,               0.001618
                    257,                0.76899,                0.40467,                0.80707,                0.89508,                0.80732,                0.87077,                0.61156,                0.88513,                0.51133,                0.84151,               0.001585,               0.001585,               0.001585
                    258,                0.76553,                0.40214,                0.80723,                0.89506,                0.80722,                0.87097,                0.61174,                0.88533,                 0.5114,                0.84153,               0.001552,               0.001552,               0.001552
                    259,                0.75688,                0.40037,                0.80952,                0.89518,                0.80679,                0.87105,                0.61172,                0.88545,                0.51193,                0.84163,               0.001519,               0.001519,               0.001519
                    260,                0.76289,                0.39964,                0.80809,                0.89575,                0.80765,                0.87119,                0.61216,                0.88516,                0.51214,                0.84158,               0.001486,               0.001486,               0.001486
                    261,                0.76359,                0.40225,                0.80591,                0.89575,                0.80761,                0.87123,                0.61216,                  0.885,                 0.5116,                0.84158,               0.001453,               0.001453,               0.001453
                    262,                0.76199,                0.39708,                0.80476,                0.89611,                0.80652,                0.87141,                0.61236,                0.88511,                0.51187,                0.84163,                0.00142,                0.00142,                0.00142
                    263,                0.75211,                0.39765,                0.80622,                0.89598,                0.80675,                0.87111,                0.61255,                0.88509,                0.51175,                0.84162,               0.001387,               0.001387,               0.001387
                    264,                 0.7601,                0.40244,                0.80675,                0.89586,                0.80571,                0.87132,                0.61205,                0.88523,                0.51217,                0.84158,               0.001354,               0.001354,               0.001354
                    265,                0.75697,                0.40204,                0.80786,                0.89674,                0.80506,                0.87143,                0.61247,                0.88534,                0.51246,                0.84161,               0.001321,               0.001321,               0.001321
                    266,                0.75575,                0.39494,                0.80738,                 0.8968,                0.80551,                0.87146,                 0.6129,                0.88558,                0.51354,                0.84154,               0.001288,               0.001288,               0.001288
                    267,                0.75094,                0.39529,                0.80656,                0.89731,                0.80573,                0.87175,                0.61273,                0.88587,                0.51384,                0.84153,               0.001255,               0.001255,               0.001255
                    268,                0.74322,                0.39086,                0.80603,                0.89668,                0.80749,                0.87135,                0.61282,                0.88593,                0.51378,                0.84158,               0.001222,               0.001222,               0.001222
                    269,                0.74723,                0.39462,                0.80316,                0.89592,                0.80766,                0.87149,                0.61285,                0.88585,                0.51434,                0.84153,               0.001189,               0.001189,               0.001189
                    270,                0.74972,                0.39333,                0.80512,                0.89585,                0.80716,                0.87164,                0.61274,                0.88642,                0.51509,                0.84159,               0.001156,               0.001156,               0.001156
                    271,                0.74161,                0.38723,                0.80471,                0.89627,                0.80716,                0.87223,                0.61309,                0.88651,                0.51531,                0.84156,               0.001123,               0.001123,               0.001123
                    272,                 0.7504,                0.39133,                0.80292,                0.89693,                0.80781,                0.87224,                0.61295,                0.88703,                0.51552,                 0.8416,                0.00109,                0.00109,                0.00109
                    273,                0.73549,                0.38754,                0.80747,                  0.896,                0.80834,                0.87233,                0.61363,                0.88676,                0.51585,                0.84158,               0.001057,               0.001057,               0.001057
                    274,                0.74625,                0.39186,                 0.8062,                0.89515,                0.80911,                0.87263,                 0.6136,                0.88709,                0.51604,                0.84153,               0.001024,               0.001024,               0.001024
                    275,                 0.7431,                0.38957,                0.80603,                0.89451,                0.80911,                0.87246,                0.61325,                0.88723,                0.51617,                0.84151,               0.000991,               0.000991,               0.000991
                    276,                0.75003,                0.39292,                0.80463,                0.89544,                0.80906,                0.87249,                0.61346,                0.88712,                 0.5164,                0.84153,               0.000958,               0.000958,               0.000958
                    277,                0.73986,                0.38486,                0.80436,                0.89507,                0.80943,                0.87257,                0.61363,                0.88713,                0.51648,                0.84144,               0.000925,               0.000925,               0.000925
                    278,                0.73123,                0.38256,                0.80414,                0.89512,                0.80911,                0.87244,                0.61369,                0.88698,                0.51629,                0.84147,               0.000892,               0.000892,               0.000892
                    279,                0.73004,                0.37903,                0.80249,                0.89548,                0.80927,                0.87269,                0.61362,                0.88679,                0.51644,                0.84145,               0.000859,               0.000859,               0.000859
                    280,                 0.7306,                0.37892,                0.80424,                0.89427,                0.80911,                 0.8727,                 0.6139,                0.88716,                0.51665,                0.84151,               0.000826,               0.000826,               0.000826
                    281,                0.72756,                 0.3811,                0.80351,                0.89421,                0.80911,                0.87259,                0.61367,                0.88674,                0.51646,                0.84154,               0.000793,               0.000793,               0.000793
                    282,                0.72495,                0.37821,                0.80418,                0.89596,                0.80911,                0.87266,                0.61355,                 0.8869,                0.51711,                0.84153,                0.00076,                0.00076,                0.00076
                    283,                 0.7358,                0.38482,                0.80235,                0.89654,                0.80889,                0.87256,                0.61362,                0.88727,                0.51698,                0.84156,               0.000727,               0.000727,               0.000727
                    284,                0.73412,                0.37898,                0.80533,                0.89681,                0.80843,                0.87247,                0.61328,                0.88687,                0.51686,                0.84157,               0.000694,               0.000694,               0.000694
                    285,                0.71384,                0.37121,                0.80225,                0.89789,                0.80716,                0.87268,                0.61368,                0.88684,                0.51678,                0.84155,               0.000661,               0.000661,               0.000661
                    286,                0.71655,                0.37047,                0.80393,                 0.8983,                0.80731,                0.87283,                0.61369,                0.88677,                0.51645,                0.84154,               0.000628,               0.000628,               0.000628
                    287,                0.72363,                 0.3754,                0.80357,                0.89631,                0.80781,                0.87268,                0.61383,                0.88688,                0.51644,                 0.8416,               0.000595,               0.000595,               0.000595
                    288,                0.72089,                0.37473,                0.80408,                0.89751,                0.80744,                0.87275,                0.61396,                0.88674,                 0.5165,                0.84155,               0.000562,               0.000562,               0.000562
                    289,                 0.7135,                0.37192,                 0.8031,                 0.8965,                0.80797,                0.87272,                 0.6145,                0.88676,                0.51619,                0.84157,               0.000529,               0.000529,               0.000529
                    290,                0.72299,                0.37318,                0.80295,                0.89758,                0.80765,                0.87285,                0.61447,                 0.8866,                0.51614,                0.84156,               0.000496,               0.000496,               0.000496
                    291,                0.70143,                0.35218,                0.80178,                0.89797,                0.80719,                0.87272,                0.61422,                0.88659,                0.51659,                0.84161,               0.000463,               0.000463,               0.000463
                    292,                0.69676,                0.34936,                0.80011,                0.89552,                0.80878,                0.87318,                 0.6145,                0.88667,                0.51674,                0.84157,                0.00043,                0.00043,                0.00043
                    293,                0.69655,                0.34676,                0.80013,                0.89554,                0.80858,                0.87314,                0.61478,                0.88633,                0.51652,                0.84155,               0.000397,               0.000397,               0.000397
                    294,                  0.691,                0.34398,                0.79819,                0.89601,                0.80842,                0.87312,                0.61533,                0.88646,                0.51667,                0.84157,               0.000364,               0.000364,               0.000364
                    295,                0.68765,                0.34433,                0.79444,                0.89649,                0.80841,                0.87326,                0.61508,                0.88591,                0.51625,                0.84156,               0.000331,               0.000331,               0.000331
                    296,                0.68517,                0.34392,                0.80098,                0.89635,                0.80859,                0.87329,                0.61564,                0.88559,                0.51644,                0.84148,               0.000298,               0.000298,               0.000298
                    297,                0.68082,                0.33758,                0.79785,                 0.8962,                0.80867,                0.87332,                0.61552,                0.88552,                0.51611,                0.84144,               0.000265,               0.000265,               0.000265
                    298,                0.67866,                0.33774,                0.79803,                 0.8956,                0.80903,                0.87318,                0.61589,                0.88519,                0.51554,                0.84143,               0.000232,               0.000232,               0.000232
                    299,                0.68196,                0.33947,                0.79678,                0.89547,                0.80935,                 0.8732,                0.61591,                 0.8853,                0.51513,                0.84147,               0.000199,               0.000199,               0.000199
                    300,                 0.6735,                0.33638,                0.79656,                 0.8949,                0.80995,                0.87321,                0.61603,                0.88493,                0.51519,                0.84149,               0.000166,               0.000166,               0.000166
