                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                    158,                 1.3844,                0.69681,                 1.6121,                0.84439,                 0.7354,                0.79841,                0.52275,                 2.4333,                 1.3526,                 1.8027,               0.004819,               0.004819,               0.004819
                    159,                 1.3739,                0.68779,                 1.6077,                0.84488,                0.73604,                0.79842,                0.52241,                 2.4335,                 1.3531,                 1.8029,               0.004786,               0.004786,               0.004786
                    160,                 1.3753,                0.69051,                 1.6062,                0.84646,                0.73572,                0.79869,                0.52274,                 2.4317,                 1.3543,                 1.8025,               0.004753,               0.004753,               0.004753
                    161,                 1.3663,                0.68187,                 1.6061,                0.84737,                0.73451,                0.79867,                0.52284,                  2.432,                 1.3531,                 1.8027,                0.00472,                0.00472,                0.00472
                    162,                 1.3691,                0.68071,                 1.6109,                0.84886,                0.73443,                0.79868,                 0.5231,                 2.4318,                 1.3518,                 1.8028,               0.004687,               0.004687,               0.004687
                    163,                 1.3852,                0.70163,                 1.6082,                0.84779,                0.73507,                0.79799,                0.52271,                 2.4309,                  1.352,                 1.8023,               0.004654,               0.004654,               0.004654
                    164,                  1.368,                0.68921,                 1.6035,                0.84811,                0.73443,                0.79861,                 0.5229,                 2.4317,                 1.3523,                 1.8025,               0.004621,               0.004621,               0.004621
                    165,                 1.3598,                0.68162,                 1.6027,                0.84723,                0.73443,                0.79832,                0.52293,                 2.4309,                  1.351,                 1.8024,               0.004588,               0.004588,               0.004588
                    166,                 1.3558,                0.67961,                 1.6057,                0.84583,                0.73572,                0.79904,                0.52308,                 2.4304,                 1.3503,                 1.8023,               0.004555,               0.004555,               0.004555
                    167,                 1.3552,                0.68029,                 1.6066,                 0.8463,                0.73558,                0.79873,                0.52304,                 2.4318,                 1.3496,                 1.8023,               0.004522,               0.004522,               0.004522
                    168,                  1.353,                0.68028,                 1.6031,                0.84729,                 0.7354,                0.79903,                 0.5231,                 2.4295,                   1.35,                 1.8022,               0.004489,               0.004489,               0.004489
                    169,                 1.3501,                0.68511,                 1.6055,                0.84716,                0.73508,                0.79954,                0.52374,                 2.4314,                 1.3497,                 1.8023,               0.004456,               0.004456,               0.004456
                    170,                 1.3529,                0.67223,                   1.61,                0.84669,                0.73701,                0.79953,                0.52382,                 2.4294,                  1.349,                 1.8021,               0.004423,               0.004423,               0.004423
                    171,                 1.3352,                0.66895,                 1.6055,                0.84816,                 0.7354,                0.79996,                0.52412,                 2.4302,                 1.3464,                 1.8021,                0.00439,                0.00439,                0.00439
                    172,                 1.3546,                0.68778,                 1.6034,                0.85461,                0.73088,                0.80045,                0.52466,                 2.4293,                 1.3464,                 1.8019,               0.004357,               0.004357,               0.004357
                    173,                 1.3364,                0.67103,                 1.6047,                0.85784,                0.73019,                 0.8004,                0.52481,                 2.4288,                 1.3449,                 1.8019,               0.004324,               0.004324,               0.004324
                    174,                 1.3476,                0.67982,                 1.6037,                0.85467,                0.73024,                0.80062,                0.52465,                 2.4294,                 1.3457,                 1.8019,               0.004291,               0.004291,               0.004291
                    175,                   1.33,                0.67469,                 1.6003,                0.85479,                0.73088,                0.80109,                0.52492,                 2.4291,                 1.3448,                 1.8019,               0.004258,               0.004258,               0.004258
                    176,                 1.3403,                0.67026,                 1.6071,                0.85709,                0.73056,                0.80129,                0.52541,                 2.4284,                 1.3442,                  1.802,               0.004225,               0.004225,               0.004225
                    177,                 1.3295,                0.66976,                 1.6013,                 0.8524,                0.73217,                0.80129,                0.52545,                 2.4272,                 1.3443,                 1.8017,               0.004192,               0.004192,               0.004192
                    178,                 1.3385,                0.67033,                  1.603,                0.85353,                0.73185,                0.80146,                0.52573,                 2.4275,                 1.3437,                 1.8018,               0.004159,               0.004159,               0.004159
                    179,                 1.3354,                0.66614,                 1.6027,                0.85479,                 0.7313,                0.80117,                0.52568,                 2.4278,                 1.3434,                 1.8019,               0.004126,               0.004126,               0.004126
                    180,                 1.3425,                0.66997,                 1.5991,                0.85554,                0.73002,                 0.8013,                0.52602,                 2.4271,                 1.3434,                 1.8018,               0.004093,               0.004093,               0.004093
                    181,                 1.3319,                0.66513,                 1.6046,                0.85676,                0.73024,                0.80119,                0.52606,                 2.4269,                 1.3436,                 1.8019,                0.00406,                0.00406,                0.00406
                    182,                 1.3258,                 0.6664,                 1.6037,                0.85633,                0.73086,                 0.8012,                0.52602,                 2.4269,                 1.3438,                 1.8017,               0.004027,               0.004027,               0.004027
                    183,                 1.3268,                 0.6558,                 1.5999,                0.85467,                0.73252,                0.80172,                0.52613,                 2.4274,                 1.3424,                 1.8014,               0.003994,               0.003994,               0.003994
                    184,                 1.3211,                0.65599,                 1.5987,                0.85795,                 0.7328,                0.80164,                0.52605,                 2.4268,                 1.3422,                 1.8014,               0.003961,               0.003961,               0.003961
                    185,                 1.3115,                0.65341,                 1.6034,                0.85759,                0.73067,                0.80184,                0.52611,                 2.4276,                 1.3419,                 1.8013,               0.003928,               0.003928,               0.003928
                    186,                 1.3294,                0.66782,                 1.6021,                0.85633,                 0.7328,                 0.8015,                0.52636,                 2.4272,                 1.3407,                 1.8012,               0.003895,               0.003895,               0.003895
                    187,                 1.3156,                0.65221,                 1.6014,                 0.8581,                0.73173,                0.80245,                 0.5267,                  2.427,                  1.339,                 1.8012,               0.003862,               0.003862,               0.003862
                    188,                 1.3131,                0.65648,                 1.6008,                0.85783,                0.73185,                0.80257,                0.52714,                  2.427,                 1.3388,                  1.801,               0.003829,               0.003829,               0.003829
                    189,                 1.3011,                 0.6587,                 1.5999,                0.85933,                0.73153,                0.80288,                0.52729,                  2.426,                 1.3379,                 1.8009,               0.003796,               0.003796,               0.003796
                    190,                 1.3095,                0.65046,                 1.5977,                0.85826,                0.73249,                 0.8028,                0.52726,                 2.4276,                 1.3377,                 1.8011,               0.003763,               0.003763,               0.003763
                    191,                  1.303,                0.65545,                 1.5996,                0.85797,                0.73346,                 0.8026,                0.52693,                 2.4279,                 1.3377,                 1.8014,                0.00373,                0.00373,                0.00373
                    192,                 1.3067,                0.65059,                 1.6015,                 0.8585,                0.73314,                0.80231,                0.52724,                  2.427,                 1.3382,                 1.8012,               0.003697,               0.003697,               0.003697
                    193,                 1.3156,                0.65894,                 1.6013,                0.85776,                0.73556,                0.80249,                0.52714,                 2.4265,                 1.3354,                 1.8013,               0.003664,               0.003664,               0.003664
                    194,                 1.2874,                0.64692,                 1.6003,                0.85946,                0.73407,                0.80235,                 0.5265,                  2.427,                 1.3356,                 1.8012,               0.003631,               0.003631,               0.003631
                    195,                   1.29,                0.64256,                 1.6016,                0.85822,                 0.7354,                0.80179,                0.52677,                 2.4258,                 1.3352,                 1.8012,               0.003598,               0.003598,               0.003598
                    196,                 1.2958,                0.64759,                  1.597,                0.85641,                0.73637,                 0.8018,                0.52697,                 2.4262,                 1.3352,                 1.8014,               0.003565,               0.003565,               0.003565
                    197,                 1.2953,                0.64631,                  1.595,                0.85687,                0.73733,                0.80214,                0.52712,                 2.4266,                 1.3349,                 1.8014,               0.003532,               0.003532,               0.003532
                    198,                 1.2946,                0.65345,                 1.5986,                0.85575,                0.73863,                0.80251,                0.52712,                 2.4269,                 1.3344,                 1.8014,               0.003499,               0.003499,               0.003499
                    199,                 1.2793,                0.64484,                 1.5989,                0.85387,                0.73959,                0.80235,                0.52725,                 2.4272,                 1.3342,                 1.8015,               0.003466,               0.003466,               0.003466
                    200,                 1.2757,                0.63483,                 1.5926,                0.85647,                0.73959,                0.80249,                0.52708,                 2.4274,                 1.3339,                 1.8015,               0.003433,               0.003433,               0.003433
                    201,                 1.2835,                0.63726,                 1.5965,                0.85416,                0.74024,                0.80267,                0.52718,                 2.4264,                 1.3341,                 1.8015,                 0.0034,                 0.0034,                 0.0034
                    202,                  1.274,                0.63818,                 1.5967,                0.85295,                0.74121,                0.80258,                0.52729,                 2.4267,                 1.3333,                 1.8016,               0.003367,               0.003367,               0.003367
                    203,                 1.2925,                0.64626,                 1.5914,                0.85668,                0.73683,                0.80235,                0.52736,                 2.4272,                 1.3332,                 1.8016,               0.003334,               0.003334,               0.003334
                    204,                 1.2857,                0.64132,                 1.5998,                0.85407,                0.73959,                0.80231,                0.52739,                 2.4265,                 1.3329,                 1.8017,               0.003301,               0.003301,               0.003301
                    205,                 1.2886,                0.64317,                 1.5995,                0.85253,                0.74059,                0.80231,                0.52764,                 2.4267,                 1.3328,                  1.802,               0.003268,               0.003268,               0.003268
                    206,                 1.2688,                0.63734,                 1.5956,                0.85631,                0.73653,                0.80257,                0.52694,                 2.4277,                 1.3335,                  1.802,               0.003235,               0.003235,               0.003235
                    207,                 1.2775,                0.63177,                 1.5951,                0.85544,                0.73572,                 0.8026,                0.52701,                 2.4277,                 1.3337,                 1.8019,               0.003202,               0.003202,               0.003202
                    208,                 1.2761,                0.63102,                 1.5995,                0.85626,                0.73411,                0.80246,                 0.5271,                 2.4278,                 1.3328,                 1.8018,               0.003169,               0.003169,               0.003169
                    209,                  1.267,                0.63001,                 1.5943,                0.85571,                 0.7354,                0.80269,                0.52724,                 2.4278,                 1.3328,                 1.8018,               0.003136,               0.003136,               0.003136
                    210,                 1.2806,                0.64358,                 1.5965,                0.85567,                0.73844,                0.80317,                 0.5276,                 2.4282,                 1.3312,                 1.8018,               0.003103,               0.003103,               0.003103
                    211,                 1.2801,                0.63676,                 1.5994,                0.85616,                0.73563,                0.80328,                0.52774,                 2.4287,                 1.3302,                 1.8019,                0.00307,                0.00307,                0.00307
                    212,                 1.2637,                0.63682,                 1.5988,                0.85451,                0.73536,                0.80347,                0.52773,                 2.4279,                 1.3307,                 1.8017,               0.003037,               0.003037,               0.003037
                    213,                 1.2777,                0.63662,                 1.5954,                0.85509,                0.73501,                0.80338,                0.52759,                 2.4288,                 1.3308,                 1.8019,               0.003004,               0.003004,               0.003004
                    214,                 1.2631,                0.63141,                 1.5936,                0.85442,                0.73572,                0.80342,                0.52816,                 2.4287,                 1.3297,                 1.8019,               0.002971,               0.002971,               0.002971
                    215,                 1.2645,                0.62749,                 1.5954,                0.85288,                0.73704,                0.80363,                 0.5279,                 2.4278,                 1.3295,                 1.8017,               0.002938,               0.002938,               0.002938
                    216,                 1.2657,                0.63171,                 1.5964,                0.85247,                0.73839,                0.80328,                0.52791,                 2.4274,                 1.3296,                 1.8016,               0.002905,               0.002905,               0.002905
                    217,                 1.2495,                0.62031,                 1.5942,                0.85105,                0.73935,                0.80332,                0.52812,                 2.4266,                 1.3293,                 1.8015,               0.002872,               0.002872,               0.002872
                    218,                 1.2514,                0.62485,                 1.5911,                0.85048,                0.74024,                0.80349,                0.52798,                 2.4276,                 1.3287,                 1.8015,               0.002839,               0.002839,               0.002839
                    219,                 1.2568,                0.62419,                 1.5954,                0.85285,                0.73798,                 0.8035,                0.52798,                 2.4269,                 1.3281,                 1.8014,               0.002806,               0.002806,               0.002806
                    220,                 1.2639,                0.62786,                 1.5943,                0.85256,                 0.7383,                0.80359,                0.52832,                 2.4267,                 1.3281,                 1.8012,               0.002773,               0.002773,               0.002773
                    221,                 1.2545,                0.62042,                 1.5982,                0.85249,                 0.7385,                0.80347,                0.52811,                 2.4268,                 1.3272,                 1.8012,                0.00274,                0.00274,                0.00274
                    222,                 1.2548,                0.62156,                 1.5936,                0.85325,                0.73895,                0.80371,                0.52829,                 2.4268,                 1.3271,                 1.8011,               0.002707,               0.002707,               0.002707
                    223,                 1.2437,                0.61898,                 1.5957,                0.85291,                0.73959,                0.80396,                0.52847,                 2.4279,                  1.327,                  1.801,               0.002674,               0.002674,               0.002674
                    224,                 1.2411,                0.61573,                 1.5926,                0.85452,                0.73922,                0.80404,                0.52855,                 2.4274,                 1.3261,                 1.8012,               0.002641,               0.002641,               0.002641
                    225,                 1.2388,                0.61631,                 1.5917,                0.85531,                 0.7383,                 0.8046,                0.52921,                 2.4274,                  1.326,                 1.8012,               0.002608,               0.002608,               0.002608
                    226,                 1.2522,                0.62314,                 1.5926,                0.85531,                 0.7382,                 0.8048,                0.52933,                 2.4272,                 1.3267,                 1.8011,               0.002575,               0.002575,               0.002575
                    227,                 1.2419,                0.61743,                 1.5944,                 0.8559,                0.73798,                0.80455,                0.52951,                 2.4262,                 1.3253,                 1.8012,               0.002542,               0.002542,               0.002542
                    228,                 1.2383,                0.61704,                 1.5923,                0.85468,                0.73823,                0.80464,                0.52936,                 2.4268,                 1.3238,                 1.8012,               0.002509,               0.002509,               0.002509
                    229,                 1.2455,                0.62179,                 1.5886,                0.85305,                0.73992,                0.80462,                0.52915,                 2.4271,                 1.3239,                 1.8014,               0.002476,               0.002476,               0.002476
                    230,                  1.253,                 0.6261,                 1.5929,                0.85179,                0.74024,                0.80509,                0.52905,                 2.4276,                 1.3235,                 1.8015,               0.002443,               0.002443,               0.002443
                    231,                 1.2407,                0.62124,                 1.5958,                 0.8527,                 0.7383,                0.80457,                0.52922,                 2.4282,                 1.3219,                 1.8016,                0.00241,                0.00241,                0.00241
                    232,                 1.2313,                0.61193,                 1.5925,                0.85053,                0.74024,                0.80442,                0.52937,                 2.4281,                 1.3215,                 1.8017,               0.002377,               0.002377,               0.002377
                    233,                 1.2442,                0.62184,                 1.5938,                0.84968,                0.74235,                0.80499,                0.52967,                  2.427,                 1.3216,                 1.8015,               0.002344,               0.002344,               0.002344
                    234,                  1.228,                 0.6131,                 1.5941,                0.84912,                0.74272,                0.80496,                0.52957,                 2.4276,                  1.321,                 1.8015,               0.002311,               0.002311,               0.002311
                    235,                 1.2293,                0.60908,                 1.5924,                0.84892,                0.74347,                0.80483,                0.52946,                 2.4279,                 1.3214,                 1.8014,               0.002278,               0.002278,               0.002278
                    236,                 1.2262,                0.60934,                 1.5896,                0.84998,                0.74225,                0.80505,                0.52956,                 2.4278,                  1.321,                 1.8016,               0.002245,               0.002245,               0.002245
                    237,                 1.2311,                0.61201,                 1.5914,                0.85146,                0.73985,                0.80477,                0.52949,                 2.4282,                 1.3197,                 1.8017,               0.002212,               0.002212,               0.002212
                    238,                 1.2207,                0.60606,                 1.5921,                0.85042,                0.74118,                0.80468,                0.52939,                 2.4293,                 1.3185,                  1.802,               0.002179,               0.002179,               0.002179
                    239,                 1.2094,                0.59966,                 1.5919,                0.85329,                0.73863,                0.80484,                0.52918,                 2.4296,                 1.3182,                  1.802,               0.002146,               0.002146,               0.002146
                    240,                 1.2242,                0.60777,                 1.5907,                0.86061,                0.73572,                 0.8048,                0.52944,                 2.4297,                 1.3178,                 1.8021,               0.002113,               0.002113,               0.002113
                    241,                 1.2187,                0.60948,                 1.5934,                0.85029,                0.73927,                0.80509,                0.52985,                 2.4291,                 1.3174,                 1.8023,                0.00208,                0.00208,                0.00208
                    242,                 1.2157,                0.59971,                 1.5918,                0.86207,                 0.7354,                0.80498,                0.53049,                  2.429,                  1.316,                 1.8019,               0.002047,               0.002047,               0.002047
                    243,                 1.2091,                0.59761,                 1.5877,                0.85138,                0.74153,                0.80492,                 0.5299,                 2.4287,                 1.3161,                 1.8018,               0.002014,               0.002014,               0.002014
                    244,                 1.2004,                 0.5968,                 1.5911,                0.85143,                0.74185,                0.80509,                0.52972,                 2.4284,                 1.3155,                 1.8018,               0.001981,               0.001981,               0.001981
                    245,                 1.2108,                0.60214,                 1.5924,                0.85086,                0.74217,                0.80506,                0.52962,                 2.4283,                 1.3163,                 1.8018,               0.001948,               0.001948,               0.001948
                    246,                 1.2047,                0.59359,                 1.5906,                 0.8529,                0.74088,                0.80524,                0.52929,                 2.4297,                 1.3161,                 1.8019,               0.001915,               0.001915,               0.001915
                    247,                 1.1977,                0.59318,                 1.5863,                0.86113,                0.73572,                0.80526,                0.52942,                 2.4284,                 1.3161,                 1.8018,               0.001882,               0.001882,               0.001882
                    248,                 1.2088,                0.59899,                 1.5906,                0.86281,                0.73443,                0.80528,                0.52944,                 2.4275,                 1.3154,                 1.8015,               0.001849,               0.001849,               0.001849
                    249,                 1.2102,                 0.6059,                 1.5895,                0.86375,                0.73646,                0.80546,                0.52943,                 2.4268,                 1.3147,                 1.8014,               0.001816,               0.001816,               0.001816
                    250,                 1.1945,                0.59123,                 1.5893,                0.86556,                0.73335,                 0.8054,                0.52933,                 2.4263,                 1.3154,                 1.8011,               0.001783,               0.001783,               0.001783
                    251,                 1.2117,                0.60166,                 1.5876,                0.86675,                0.73217,                0.80539,                0.52949,                 2.4263,                 1.3155,                 1.8013,                0.00175,                0.00175,                0.00175
                    252,                 1.1984,                0.59668,                 1.5868,                0.86647,                0.73249,                0.80535,                0.52975,                 2.4253,                 1.3144,                  1.801,               0.001717,               0.001717,               0.001717
                    253,                 1.2087,                0.59995,                 1.5904,                0.86589,                0.73249,                0.80531,                0.52952,                  2.425,                 1.3154,                 1.8008,               0.001684,               0.001684,               0.001684
                    254,                  1.185,                 0.5844,                 1.5912,                0.86463,                0.73375,                0.80549,                0.52972,                 2.4246,                 1.3152,                 1.8006,               0.001651,               0.001651,               0.001651
                    255,                 1.1849,                0.58848,                 1.5889,                0.86412,                0.73465,                  0.806,                0.52977,                 2.4238,                 1.3137,                    1.8,               0.001618,               0.001618,               0.001618
                    256,                 1.1876,                0.58858,                 1.5874,                0.86572,                 0.7344,                0.80599,                0.53038,                 2.4233,                 1.3136,                 1.7998,               0.001585,               0.001585,               0.001585
                    257,                 1.1834,                0.57968,                 1.5897,                0.86443,                0.73451,                0.80607,                0.53009,                 2.4228,                 1.3143,                 1.7996,               0.001552,               0.001552,               0.001552
                    258,                 1.1829,                0.59298,                 1.5894,                 0.8676,                0.73377,                 0.8065,                0.53038,                 2.4229,                 1.3135,                 1.7995,               0.001519,               0.001519,               0.001519
                    259,                 1.1894,                0.58852,                 1.5897,                 0.8676,                0.73373,                0.80689,                0.53045,                 2.4246,                 1.3124,                 1.7994,               0.001486,               0.001486,               0.001486
                    260,                 1.1923,                0.59362,                 1.5899,                0.86727,                0.73375,                0.80665,                0.53033,                 2.4252,                 1.3114,                 1.7994,               0.001453,               0.001453,               0.001453
                    261,                  1.191,                0.58594,                 1.5871,                0.86754,                0.73545,                0.80678,                0.53057,                 2.4245,                 1.3102,                 1.7994,                0.00142,                0.00142,                0.00142
                    262,                 1.1959,                0.59096,                 1.5874,                0.86885,                0.73325,                0.80741,                0.53032,                 2.4241,                 1.3095,                 1.7995,               0.001387,               0.001387,               0.001387
                    263,                 1.1787,                0.58204,                 1.5883,                0.87019,                0.73333,                0.80758,                0.53075,                 2.4233,                 1.3091,                 1.7991,               0.001354,               0.001354,               0.001354
                    264,                  1.164,                0.58198,                 1.5865,                0.86734,                0.73416,                0.80747,                0.53107,                 2.4244,                 1.3085,                 1.7993,               0.001321,               0.001321,               0.001321
                    265,                 1.1807,                0.58504,                 1.5861,                0.86594,                0.73508,                0.80755,                 0.5313,                 2.4222,                 1.3079,                 1.7991,               0.001288,               0.001288,               0.001288
                    266,                 1.1852,                0.58336,                 1.5893,                0.87069,                 0.7344,                0.80764,                0.53123,                 2.4221,                 1.3081,                 1.7992,               0.001255,               0.001255,               0.001255
                    267,                  1.172,                0.58047,                 1.5848,                0.86844,                0.73443,                0.80761,                0.53108,                 2.4216,                 1.3079,                  1.799,               0.001222,               0.001222,               0.001222
                    268,                 1.1805,                0.57875,                 1.5892,                0.86921,                0.73443,                0.80806,                 0.5313,                 2.4212,                 1.3076,                 1.7988,               0.001189,               0.001189,               0.001189
                    269,                 1.1708,                0.57635,                 1.5852,                0.86872,                0.73451,                0.80815,                0.53131,                 2.4214,                 1.3077,                 1.7987,               0.001156,               0.001156,               0.001156
                    270,                 1.1698,                0.57802,                 1.5868,                0.87069,                 0.7344,                0.80803,                0.53114,                  2.421,                 1.3076,                 1.7988,               0.001123,               0.001123,               0.001123
                    271,                 1.1688,                0.57434,                 1.5839,                0.86865,                0.73443,                0.80787,                0.53119,                 2.4205,                 1.3081,                 1.7988,                0.00109,                0.00109,                0.00109
                    272,                 1.1713,                0.58679,                 1.5851,                0.86629,                 0.7354,                0.80755,                0.53102,                 2.4205,                 1.3085,                 1.7987,               0.001057,               0.001057,               0.001057
                    273,                 1.1634,                0.57597,                 1.5823,                0.87024,                0.73346,                0.80736,                0.53122,                 2.4208,                 1.3091,                 1.7988,               0.001024,               0.001024,               0.001024
                    274,                 1.1715,                 0.5748,                 1.5905,                0.86683,                0.73443,                0.80782,                0.53114,                 2.4211,                 1.3083,                 1.7989,               0.000991,               0.000991,               0.000991
                    275,                  1.166,                0.57003,                 1.5902,                0.87118,                0.73346,                0.80809,                0.53136,                 2.4202,                 1.3079,                 1.7989,               0.000958,               0.000958,               0.000958
                    276,                  1.165,                0.57685,                 1.5823,                 0.8717,                0.73379,                0.80829,                0.53142,                 2.4203,                 1.3072,                 1.7991,               0.000925,               0.000925,               0.000925
                    277,                 1.1781,                0.57729,                 1.5868,                 0.8729,                0.73354,                0.80832,                0.53124,                 2.4215,                 1.3065,                 1.7993,               0.000892,               0.000892,               0.000892
                    278,                 1.1571,                0.57047,                 1.5878,                0.87002,                0.73508,                0.80858,                0.53132,                 2.4219,                 1.3063,                 1.7994,               0.000859,               0.000859,               0.000859
                    279,                 1.1423,                0.55918,                 1.5824,                 0.8714,                0.73475,                0.80848,                0.53066,                 2.4221,                 1.3062,                 1.7997,               0.000826,               0.000826,               0.000826
                    280,                 1.1547,                0.56683,                 1.5856,                0.87213,                 0.7329,                0.80809,                0.53091,                 2.4225,                 1.3057,                    1.8,               0.000793,               0.000793,               0.000793
                    281,                 1.1523,                0.57101,                 1.5876,                0.87673,                0.73217,                0.80874,                0.53082,                 2.4233,                 1.3054,                 1.8001,                0.00076,                0.00076,                0.00076
                    282,                 1.1529,                0.57116,                 1.5872,                0.87573,                0.73217,                 0.8081,                0.53098,                 2.4224,                 1.3052,                    1.8,               0.000727,               0.000727,               0.000727
                    283,                 1.1596,                0.56861,                 1.5837,                0.87607,                0.73217,                0.80794,                0.53108,                 2.4226,                 1.3053,                 1.7998,               0.000694,               0.000694,               0.000694
                    284,                  1.152,                0.56491,                 1.5828,                0.86872,                0.73452,                0.80815,                0.53099,                 2.4215,                 1.3051,                 1.7995,               0.000661,               0.000661,               0.000661
                    285,                  1.146,                0.56935,                 1.5828,                0.86879,                0.73508,                0.80797,                0.53069,                 2.4219,                 1.3046,                 1.7995,               0.000628,               0.000628,               0.000628
                    286,                 1.1336,                0.55944,                 1.5868,                0.86907,                0.73475,                 0.8078,                0.53089,                 2.4211,                 1.3048,                 1.7994,               0.000595,               0.000595,               0.000595
                    287,                 1.1461,                0.56619,                 1.5843,                0.87114,                0.73297,                0.80765,                0.53047,                 2.4215,                 1.3048,                 1.7994,               0.000562,               0.000562,               0.000562
                    288,                 1.1411,                0.56088,                  1.583,                0.87153,                0.73335,                0.80776,                0.53094,                 2.4206,                  1.304,                 1.7993,               0.000529,               0.000529,               0.000529
                    289,                 1.1445,                0.56414,                 1.5835,                0.87339,                0.73379,                0.80825,                0.53118,                 2.4215,                 1.3042,                 1.7993,               0.000496,               0.000496,               0.000496
                    290,                 1.1392,                0.56461,                  1.585,                 0.8726,                 0.7338,                0.80814,                  0.531,                 2.4224,                 1.3039,                 1.7994,               0.000463,               0.000463,               0.000463
                    291,                  2.122,                  1.183,                 1.6604,                0.87417,                0.73303,                0.80844,                0.53114,                 2.4225,                 1.3031,                 1.7996,                0.00043,                0.00043,                0.00043
                    292,                 2.0826,                 1.0986,                 1.6512,                0.87389,                0.73342,                0.80878,                0.53132,                  2.421,                 1.3028,                 1.7994,               0.000397,               0.000397,               0.000397
                    293,                 2.0693,                 1.0812,                 1.6483,                0.87327,                 0.7338,                0.80902,                0.53184,                 2.4199,                  1.302,                 1.7992,               0.000364,               0.000364,               0.000364
                    294,                 2.0477,                 1.0712,                 1.6534,                0.87552,                0.73306,                0.80939,                0.53204,                 2.4183,                  1.301,                 1.7987,               0.000331,               0.000331,               0.000331
                    295,                 2.0503,                 1.0631,                  1.647,                  0.873,                0.73669,                0.80991,                0.53254,                 2.4179,                 1.3004,                 1.7986,               0.000298,               0.000298,               0.000298
                    296,                 2.0389,                  1.058,                 1.6435,                0.87363,                0.73614,                0.81016,                0.53271,                  2.417,                 1.2994,                 1.7981,               0.000265,               0.000265,               0.000265
                    297,                 2.0455,                 1.0637,                 1.6453,                0.87299,                0.73701,                0.81009,                0.53313,                  2.415,                 1.2988,                 1.7976,               0.000232,               0.000232,               0.000232
                    298,                 2.0518,                 1.0526,                  1.646,                0.87367,                0.73669,                0.81055,                0.53327,                 2.4141,                 1.2974,                 1.7972,               0.000199,               0.000199,               0.000199
                    299,                 2.0304,                 1.0505,                 1.6402,                0.87349,                0.73749,                0.81094,                0.53388,                 2.4121,                 1.2958,                 1.7965,               0.000166,               0.000166,               0.000166
                    300,                 2.0291,                 1.0427,                 1.6461,                0.87364,                0.73733,                0.81076,                0.53419,                 2.4105,                 1.2944,                  1.796,               0.000133,               0.000133,               0.000133
